Service Type,Current participants
Capital,161.00 - 170.00
Community Participation Care,361.00 - 370.00
Early Childhood Supports,111.00 - 120.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,111.00 - 120.00
Other Capacity Building,411.00 - 420.00
Other Core,511.00 - 520.00
Personal Care,251.00 - 260.00
Plan Management,561.00 - 570.00
Shared Accommodation Supports,101.00 - 110.00
Support Coordination,501.00 - 510.00
Therapy,511.00 - 520.00
Total,861.00 - 870.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,121.00 - 130.00
,
Service Type,Current spend
Capital,$1662172
Community Participation Care,$11090574
Early Childhood Supports,$601727
Group Centre Care,$1560035
High Needs Personal Care,$3074383
Other Capacity Building,$4119545
Other Core,$5304892
Personal Care,$11111177
Plan Management,$719282
Shared Accommodation Supports,$13641662
Support Coordination,$2320281
Therapy,$3957133
Total,$59162900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,151,73,78
Community Participation Care,452,177,275
Early Childhood Supports,87,33,54
Group Centre Care,65,33,32
High Needs Personal Care,121,56,65
Other Capacity Building,291,147,144
Other Core,523,184,339
Personal Care,331,102,229
Plan Management,106,106,<5
Shared Accommodation Supports,80,47,33
Support Coordination,230,178,52
Therapy,511,218,293
Total,1861,777,1084
,
