Service Type,Current participants
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Community Participation Care,$103812
Early Childhood Supports,$150
Group Centre Care,$1053
High Needs Personal Care,$1147
Other Capacity Building,$582
Other Core,$6338
Personal Care,$110864
Plan Management,$6516
Shared Accommodation Supports,$63246
Support Coordination,$12198
Therapy,$13995
Total,$319900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Community Participation Care,6,<5,<5
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,<5,<5,<5
Personal Care,5,<5,<5
Plan Management,<5,<5,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,8,<5,5
Therapy,5,<5,<5
Total,20,10,10
,
