Service Type,Current participants
Capital,261.00 - 270.00
Community Participation Care,371.00 - 380.00
Early Childhood Supports,161.00 - 170.00
Group Centre Care,161.00 - 170.00
High Needs Personal Care,101.00 - 110.00
Other Capacity Building,331.00 - 340.00
Other Core,501.00 - 510.00
Personal Care,191.00 - 200.00
Plan Management,591.00 - 600.00
Shared Accommodation Supports,91.00 - 100.00
Support Coordination,431.00 - 440.00
Therapy,541.00 - 550.00
Total,771.00 - 780.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,41.00 - 50.00
,
Service Type,Current spend
Capital,$1452138
Community Participation Care,$6981371
Early Childhood Supports,$924124
Group Centre Care,$1590088
High Needs Personal Care,$1933357
Other Capacity Building,$2627976
Other Core,$4773285
Personal Care,$8072021
Plan Management,$797701
Shared Accommodation Supports,$7787066
Support Coordination,$2190111
Therapy,$4014540
Total,$43143800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,149,85,64
Community Participation Care,375,69,306
Early Childhood Supports,119,34,85
Group Centre Care,84,24,60
High Needs Personal Care,102,22,80
Other Capacity Building,229,75,154
Other Core,549,162,387
Personal Care,207,50,157
Plan Management,59,59,<5
Shared Accommodation Supports,66,21,45
Support Coordination,186,76,110
Therapy,425,113,312
Total,1506,414,1092
,
