Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,51.00 - 60.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$95299
Community Participation Care,$317906
Early Childhood Supports,$4942
Group Centre Care,$5593
High Needs Personal Care,$242760
Other Capacity Building,$380415
Other Core,$553718
Personal Care,$1406203
Plan Management,$30990
Shared Accommodation Supports,$27308
Support Coordination,$54294
Therapy,$201662
Total,$3321100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,21,14,7
Community Participation Care,20,14,6
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,25,15,10
Other Core,59,23,36
Personal Care,10,<5,6
Plan Management,16,16,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,17,16,<5
Therapy,50,20,30
Total,175,94,81
,
