Service Type,Current participants
Capital,251.00 - 260.00
Community Participation Care,441.00 - 450.00
Early Childhood Supports,191.00 - 200.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,91.00 - 100.00
Other Capacity Building,421.00 - 430.00
Other Core,611.00 - 620.00
Personal Care,251.00 - 260.00
Plan Management,631.00 - 640.00
Shared Accommodation Supports,151.00 - 160.00
Support Coordination,491.00 - 500.00
Therapy,671.00 - 680.00
Total,991 - 1000
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,191.00 - 200.00
,
Service Type,Current spend
Capital,$2394023
Community Participation Care,$13335295
Early Childhood Supports,$1686865
Group Centre Care,$300681
High Needs Personal Care,$2863745
Other Capacity Building,$4271185
Other Core,$7579322
Personal Care,$13984885
Plan Management,$826659
Shared Accommodation Supports,$26476565
Support Coordination,$2195524
Therapy,$5686311
Total,$81601100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,205,110,95
Community Participation Care,433,175,258
Early Childhood Supports,118,58,60
Group Centre Care,56,35,21
High Needs Personal Care,72,49,23
Other Capacity Building,335,141,194
Other Core,575,209,366
Personal Care,333,115,218
Plan Management,77,77,<5
Shared Accommodation Supports,97,69,28
Support Coordination,229,155,74
Therapy,438,171,267
Total,1805,677,1128
,
