Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,41.00 - 50.00
Personal Care,21.00 - 30.00
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,41.00 - 50.00
Total,61.00 - 70.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$152309
Community Participation Care,$926570
Early Childhood Supports,$49380
Group Centre Care,$101067
High Needs Personal Care,$238779
Other Capacity Building,$184511
Other Core,$260582
Personal Care,$491490
Plan Management,$67264
Shared Accommodation Supports,$388152
Support Coordination,$149129
Therapy,$274267
Total,$3283500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,32,25,7
Community Participation Care,45,15,30
Early Childhood Supports,10,7,<5
Group Centre Care,8,<5,6
High Needs Personal Care,7,<5,5
Other Capacity Building,19,16,<5
Other Core,65,23,42
Personal Care,34,11,23
Plan Management,12,12,<5
Shared Accommodation Supports,7,5,<5
Support Coordination,30,22,8
Therapy,64,28,36
Total,228,107,121
,
