Service Type,Current participants
Capital,<=20
Community Participation Care,51.00 - 60.00
Early Childhood Supports,<=20
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,71.00 - 80.00
Personal Care,41.00 - 50.00
Plan Management,81.00 - 90.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,41.00 - 50.00
Therapy,61.00 - 70.00
Total,111.00 - 120.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$98151
Community Participation Care,$660689
Early Childhood Supports,$66062
Group Centre Care,$427583
High Needs Personal Care,$280899
Other Capacity Building,$194498
Other Core,$440993
Personal Care,$544502
Plan Management,$115122
Shared Accommodation Supports,$499612
Support Coordination,$147746
Therapy,$276572
Total,$3752400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,12,9,<5
Community Participation Care,33,5,28
Early Childhood Supports,14,9,5
Group Centre Care,<5,<5,<5
High Needs Personal Care,8,<5,6
Other Capacity Building,20,9,11
Other Core,71,29,42
Personal Care,29,5,24
Plan Management,25,25,<5
Shared Accommodation Supports,10,<5,8
Support Coordination,14,9,5
Therapy,61,30,31
Total,195,96,99
,
