Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,51.00 - 60.00
Personal Care,21.00 - 30.00
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,51.00 - 60.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$50915
Community Participation Care,$941133
Early Childhood Supports,$136684
Group Centre Care,$64363
High Needs Personal Care,$8804
Other Capacity Building,$270964
Other Core,$526101
Personal Care,$601338
Plan Management,$90695
Shared Accommodation Supports,$437556
Support Coordination,$153437
Therapy,$284317
Total,$3566300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,24,9,15
Community Participation Care,80,14,66
Early Childhood Supports,22,7,15
Group Centre Care,15,5,10
High Needs Personal Care,13,<5,10
Other Capacity Building,57,16,41
Other Core,99,22,77
Personal Care,49,<5,45
Plan Management,28,28,<5
Shared Accommodation Supports,14,<5,13
Support Coordination,32,19,13
Therapy,68,17,51
Total,330,88,242
,
