Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,<=20
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,51.00 - 60.00
Other Core,91.00 - 100.00
Personal Care,51.00 - 60.00
Plan Management,91.00 - 100.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,71.00 - 80.00
Therapy,81.00 - 90.00
Total,121.00 - 130.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$363597
Community Participation Care,$1932279
Early Childhood Supports,$103392
Group Centre Care,$142020
High Needs Personal Care,$55140
Other Capacity Building,$559758
Other Core,$991594
Personal Care,$2213761
Plan Management,$130915
Shared Accommodation Supports,$733182
Support Coordination,$266534
Therapy,$641982
Total,$8134200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,50,28,22
Community Participation Care,160,30,130
Early Childhood Supports,23,8,15
Group Centre Care,24,9,15
High Needs Personal Care,24,<5,21
Other Capacity Building,88,26,62
Other Core,147,50,97
Personal Care,113,19,94
Plan Management,40,40,<5
Shared Accommodation Supports,30,8,22
Support Coordination,67,38,29
Therapy,160,47,113
Total,627,202,425
,
