Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$1484
Community Participation Care,$208866
Early Childhood Supports,$27082
Group Centre Care,$32921
Other Capacity Building,$8806
Other Core,$32221
Personal Care,$289622
Plan Management,$12931
Support Coordination,$17683
Therapy,$29660
Total,$661300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,16,<5,13
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
Other Capacity Building,8,<5,6
Other Core,21,6,15
Personal Care,14,<5,12
Plan Management,9,9,<5
Support Coordination,<5,<5,<5
Therapy,14,7,7
Total,71,30,41
,
