Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$2682
Community Participation Care,$81083
Early Childhood Supports,$112
Group Centre Care,$1140
Other Capacity Building,$8431
Other Core,$29177
Personal Care,$136570
Plan Management,$15560
Support Coordination,$28848
Therapy,$44814
Total,$348400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,<5,<5,<5
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,15,5,10
Personal Care,<5,<5,<5
Plan Management,6,6,<5
Support Coordination,6,<5,<5
Therapy,7,6,<5
Total,36,19,17
,
