Service Type,Current participants
Capital,111.00 - 120.00
Community Participation Care,241.00 - 250.00
Early Childhood Supports,91.00 - 100.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,351.00 - 360.00
Other Core,461.00 - 470.00
Personal Care,191.00 - 200.00
Plan Management,371.00 - 380.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,291.00 - 300.00
Therapy,311.00 - 320.00
Total,621.00 - 630.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,121.00 - 130.00
,
Service Type,Current spend
Capital,$1433165
Community Participation Care,$6198108
Early Childhood Supports,$632846
Group Centre Care,$1000039
High Needs Personal Care,$1892880
Other Capacity Building,$3775925
Other Core,$3742414
Personal Care,$10343040
Plan Management,$499742
Shared Accommodation Supports,$6195065
Support Coordination,$1466024
Therapy,$2599513
Total,$39778800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,110,71,39
Community Participation Care,399,155,244
Early Childhood Supports,94,35,59
Group Centre Care,50,29,21
High Needs Personal Care,104,53,51
Other Capacity Building,367,112,255
Other Core,528,180,348
Personal Care,288,107,181
Plan Management,90,90,<5
Shared Accommodation Supports,85,43,42
Support Coordination,206,157,49
Therapy,452,155,297
Total,1751,632,1119
,
