Service Type,Current participants
Capital,151.00 - 160.00
Community Participation Care,241.00 - 250.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,191.00 - 200.00
Other Core,271.00 - 280.00
Personal Care,131.00 - 140.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,251.00 - 260.00
Therapy,291.00 - 300.00
Total,411.00 - 420.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,41.00 - 50.00
Cultural and Linguistically Diverse participants,51.00 - 60.00
,
Service Type,Current spend
Capital,$1585672
Community Participation Care,$6924748
Early Childhood Supports,$433490
Group Centre Care,$72186
High Needs Personal Care,$1075470
Other Capacity Building,$1960473
Other Core,$3734133
Personal Care,$6907365
Plan Management,$320419
Shared Accommodation Supports,$13817480
Support Coordination,$1156021
Therapy,$2429100
Total,$40416600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,134,90,44
Community Participation Care,271,126,145
Early Childhood Supports,55,30,25
Group Centre Care,29,18,11
High Needs Personal Care,41,16,25
Other Capacity Building,188,96,92
Other Core,365,135,230
Personal Care,241,64,177
Plan Management,47,47,<5
Shared Accommodation Supports,50,28,22
Support Coordination,134,97,37
Therapy,264,120,144
Total,1146,474,672
,
