Service Type,Current participants
Capital,151.00 - 160.00
Community Participation Care,231.00 - 240.00
Early Childhood Supports,61.00 - 70.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,351.00 - 360.00
Other Core,481.00 - 490.00
Personal Care,171.00 - 180.00
Plan Management,321.00 - 330.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,231.00 - 240.00
Therapy,281.00 - 290.00
Total,611.00 - 620.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1217217
Community Participation Care,$5268161
Early Childhood Supports,$372706
Group Centre Care,$1240092
High Needs Personal Care,$1249310
Other Capacity Building,$3534625
Other Core,$5667894
Personal Care,$5795405
Plan Management,$428349
Shared Accommodation Supports,$5610923
Support Coordination,$1066251
Therapy,$2297149
Total,$33748100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,140,80,60
Community Participation Care,386,111,275
Early Childhood Supports,63,23,40
Group Centre Care,58,30,28
High Needs Personal Care,85,26,59
Other Capacity Building,313,108,205
Other Core,590,169,421
Personal Care,260,73,187
Plan Management,58,58,<5
Shared Accommodation Supports,63,31,32
Support Coordination,159,106,53
Therapy,426,133,293
Total,1725,547,1178
,
