Service Type,Current participants
Capital,<=20
Community Participation Care,41.00 - 50.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,71.00 - 80.00
Personal Care,31.00 - 40.00
Plan Management,81.00 - 90.00
Shared Accommodation Supports,<=20
Support Coordination,51.00 - 60.00
Therapy,61.00 - 70.00
Total,101.00 - 110.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$155285
Community Participation Care,$1784852
Early Childhood Supports,$86581
Group Centre Care,$283894
High Needs Personal Care,$7616
Other Capacity Building,$414019
Other Core,$680161
Personal Care,$1520110
Plan Management,$110760
Shared Accommodation Supports,$811382
Support Coordination,$188318
Therapy,$528433
Total,$6571400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,21,6
Community Participation Care,64,28,36
Early Childhood Supports,17,5,12
Group Centre Care,14,10,<5
High Needs Personal Care,12,6,6
Other Capacity Building,47,27,20
Other Core,78,40,38
Personal Care,40,18,22
Plan Management,32,32,<5
Shared Accommodation Supports,10,5,5
Support Coordination,42,35,7
Therapy,101,45,56
Total,323,163,160
,
