Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,191.00 - 200.00
Other Core,181.00 - 190.00
Personal Care,51.00 - 60.00
Plan Management,101.00 - 110.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,81.00 - 90.00
Therapy,91.00 - 100.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,81.00 - 90.00
,
Service Type,Current spend
Capital,$218969
Community Participation Care,$2055944
Early Childhood Supports,$136584
Group Centre Care,$426540
High Needs Personal Care,$328194
Other Capacity Building,$2356309
Other Core,$2988821
Personal Care,$3488904
Plan Management,$133704
Shared Accommodation Supports,$3393216
Support Coordination,$335355
Therapy,$812054
Total,$16674600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,28,21,7
Community Participation Care,97,49,48
Early Childhood Supports,32,12,20
Group Centre Care,22,20,<5
High Needs Personal Care,36,20,16
Other Capacity Building,119,54,65
Other Core,163,75,88
Personal Care,104,31,73
Plan Management,35,35,<5
Shared Accommodation Supports,24,16,8
Support Coordination,63,55,8
Therapy,153,67,86
Total,595,276,319
,
