Service Type,Current participants
Capital,<=20
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,111.00 - 120.00
Other Core,91.00 - 100.00
Personal Care,31.00 - 40.00
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,61.00 - 70.00
Total,171.00 - 180.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$66482
Community Participation Care,$645200
Early Childhood Supports,$69443
Group Centre Care,$322271
High Needs Personal Care,$41837
Other Capacity Building,$1319238
Other Core,$2369674
Personal Care,$2538043
Plan Management,$75941
Shared Accommodation Supports,$918685
Support Coordination,$116035
Therapy,$464923
Total,$8947800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,23,15,8
Community Participation Care,59,25,34
Early Childhood Supports,18,10,8
Group Centre Care,19,11,8
High Needs Personal Care,20,7,13
Other Capacity Building,134,36,98
Other Core,293,32,261
Personal Care,58,17,41
Plan Management,29,29,<5
Shared Accommodation Supports,13,6,7
Support Coordination,35,28,7
Therapy,98,49,49
Total,585,165,420
,
