Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,61.00 - 70.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,121.00 - 130.00
Other Core,141.00 - 150.00
Personal Care,41.00 - 50.00
Plan Management,131.00 - 140.00
Shared Accommodation Supports,<=20
Support Coordination,71.00 - 80.00
Therapy,121.00 - 130.00
Total,221.00 - 230.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$484629
Community Participation Care,$1586442
Early Childhood Supports,$303170
Group Centre Care,$209968
High Needs Personal Care,$467091
Other Capacity Building,$1248106
Other Core,$2555869
Personal Care,$1052402
Plan Management,$167519
Shared Accommodation Supports,$4390236
Support Coordination,$264651
Therapy,$834433
Total,$13564500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,45,29,16
Community Participation Care,110,37,73
Early Childhood Supports,63,27,36
Group Centre Care,11,7,<5
High Needs Personal Care,21,9,12
Other Capacity Building,126,54,72
Other Core,223,70,153
Personal Care,71,19,52
Plan Management,49,49,<5
Shared Accommodation Supports,17,8,9
Support Coordination,70,54,16
Therapy,188,74,114
Total,670,279,391
,
