Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,<=20
Group Centre Care,41.00 - 50.00
High Needs Personal Care,<=20
Other Capacity Building,51.00 - 60.00
Other Core,131.00 - 140.00
Personal Care,61.00 - 70.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,81.00 - 90.00
Therapy,111.00 - 120.00
Total,181.00 - 190.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$172438
Community Participation Care,$1522843
Early Childhood Supports,$60471
Group Centre Care,$170909
High Needs Personal Care,$59048
Other Capacity Building,$578228
Other Core,$1871327
Personal Care,$2408056
Plan Management,$190161
Shared Accommodation Supports,$1682477
Support Coordination,$260897
Therapy,$556344
Total,$9533200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,23,13,10
Community Participation Care,61,19,42
Early Childhood Supports,17,8,9
Group Centre Care,13,6,7
High Needs Personal Care,17,6,11
Other Capacity Building,51,21,30
Other Core,100,28,72
Personal Care,53,12,41
Plan Management,47,47,<5
Shared Accommodation Supports,24,7,17
Support Coordination,41,35,6
Therapy,91,29,62
Total,337,147,190
,
