Service Type,Current participants
Capital,681.00 - 690.00
Community Participation Care,1141 - 1150
Early Childhood Supports,961.00 - 970.00
Group Centre Care,311.00 - 320.00
High Needs Personal Care,311.00 - 320.00
Other Capacity Building,1821 - 1830
Other Core,2091 - 2100
Personal Care,951.00 - 960.00
Plan Management,2451 - 2460
Shared Accommodation Supports,271.00 - 280.00
Support Coordination,1381 - 1390
Therapy,2071 - 2080
Total,3561 - 3570
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,891.00 - 900.00
,
Service Type,Current spend
Capital,$4629931
Community Participation Care,$24518941
Early Childhood Supports,$7228650
Group Centre Care,$4847986
High Needs Personal Care,$8857054
Other Capacity Building,$19410150
Other Core,$15504917
Personal Care,$45015064
Plan Management,$3193841
Shared Accommodation Supports,$28411701
Support Coordination,$6333415
Therapy,$16069198
Total,$184020800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,335,189,146
Community Participation Care,987,381,606
Early Childhood Supports,500,153,347
Group Centre Care,140,69,71
High Needs Personal Care,256,133,123
Other Capacity Building,1070,365,705
Other Core,1518,407,1111
Personal Care,939,344,595
Plan Management,212,212,<5
Shared Accommodation Supports,221,125,96
Support Coordination,671,394,277
Therapy,1377,418,959
Total,4562,1447,3115
,
