Service Type,Current participants
Capital,<=20
Early Childhood Supports,<=20
Other Capacity Building,<=20
Other Core,<=20
Plan Management,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$22574
Early Childhood Supports,$29479
Other Capacity Building,$92631
Other Core,$171922
Plan Management,$4703
Therapy,$1697
Total,$323000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Early Childhood Supports,6,<5,<5
Other Capacity Building,15,<5,15
Other Core,12,<5,12
Plan Management,<5,<5,<5
Therapy,<5,<5,<5
Total,35,7,28
,
