Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,61.00 - 70.00
Personal Care,21.00 - 30.00
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,41.00 - 50.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$56031
Community Participation Care,$722412
Early Childhood Supports,$43965
Group Centre Care,$114928
High Needs Personal Care,$20734
Other Capacity Building,$247585
Other Core,$386636
Personal Care,$419128
Plan Management,$86656
Shared Accommodation Supports,$1541359
Support Coordination,$134704
Therapy,$291525
Total,$4065700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,19,13,6
Community Participation Care,41,8,33
Early Childhood Supports,13,<5,9
Group Centre Care,13,7,6
High Needs Personal Care,8,<5,6
Other Capacity Building,32,14,18
Other Core,84,22,62
Personal Care,25,6,19
Plan Management,17,17,<5
Shared Accommodation Supports,14,<5,12
Support Coordination,28,18,10
Therapy,61,18,43
Total,245,88,157
,
