Service Type,Current participants
Capital,241.00 - 250.00
Community Participation Care,451.00 - 460.00
Early Childhood Supports,91.00 - 100.00
Group Centre Care,141.00 - 150.00
High Needs Personal Care,161.00 - 170.00
Other Capacity Building,531.00 - 540.00
Other Core,731.00 - 740.00
Personal Care,321.00 - 330.00
Plan Management,581.00 - 590.00
Shared Accommodation Supports,151.00 - 160.00
Support Coordination,521.00 - 530.00
Therapy,571.00 - 580.00
Total,961.00 - 970.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,131.00 - 140.00
,
Service Type,Current spend
Capital,$1511802
Community Participation Care,$11012882
Early Childhood Supports,$721116
Group Centre Care,$2504884
High Needs Personal Care,$4147258
Other Capacity Building,$5286348
Other Core,$6396782
Personal Care,$13466523
Plan Management,$777163
Shared Accommodation Supports,$22119569
Support Coordination,$2979339
Therapy,$4664387
Total,$75588100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,167,103,64
Community Participation Care,550,211,339
Early Childhood Supports,91,39,52
Group Centre Care,87,56,31
High Needs Personal Care,153,71,82
Other Capacity Building,457,183,274
Other Core,803,265,538
Personal Care,413,143,270
Plan Management,104,104,<5
Shared Accommodation Supports,107,62,45
Support Coordination,311,212,99
Therapy,670,236,434
Total,2457,895,1562
,
