Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,<=20
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,101.00 - 110.00
Other Core,111.00 - 120.00
Personal Care,51.00 - 60.00
Plan Management,121.00 - 130.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,71.00 - 80.00
Therapy,111.00 - 120.00
Total,171.00 - 180.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$361381
Community Participation Care,$2262958
Early Childhood Supports,$137564
Group Centre Care,$35252
High Needs Personal Care,$206715
Other Capacity Building,$749096
Other Core,$3074081
Personal Care,$2232488
Plan Management,$161379
Shared Accommodation Supports,$822163
Support Coordination,$373253
Therapy,$684347
Total,$11100700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,36,19,17
Community Participation Care,157,11,146
Early Childhood Supports,34,12,22
Group Centre Care,7,<5,5
High Needs Personal Care,31,<5,30
Other Capacity Building,125,29,96
Other Core,148,35,113
Personal Care,123,10,113
Plan Management,36,36,<5
Shared Accommodation Supports,42,6,36
Support Coordination,65,23,42
Therapy,133,34,99
Total,533,143,390
,
