Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,31.00 - 40.00
Total,61.00 - 70.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$36190
Community Participation Care,$267647
Early Childhood Supports,$59270
Group Centre Care,$178340
High Needs Personal Care,$5388
Other Capacity Building,$335350
Other Core,$282849
Personal Care,$313554
Plan Management,$48931
Shared Accommodation Supports,$187873
Support Coordination,$56820
Therapy,$271083
Total,$2043300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,17,10,7
Community Participation Care,32,14,18
Early Childhood Supports,13,11,<5
Group Centre Care,7,6,<5
High Needs Personal Care,6,6,<5
Other Capacity Building,40,22,18
Other Core,40,12,28
Personal Care,22,8,14
Plan Management,19,19,<5
Shared Accommodation Supports,8,<5,<5
Support Coordination,21,17,<5
Therapy,57,30,27
Total,198,103,95
,
