Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,141.00 - 150.00
Other Core,181.00 - 190.00
Personal Care,81.00 - 90.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,101.00 - 110.00
Therapy,131.00 - 140.00
Total,231.00 - 240.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$411447
Community Participation Care,$2539148
Early Childhood Supports,$421432
Group Centre Care,$397362
High Needs Personal Care,$1394243
Other Capacity Building,$1443092
Other Core,$3895919
Personal Care,$3678934
Plan Management,$223347
Shared Accommodation Supports,$3334689
Support Coordination,$387717
Therapy,$1132525
Total,$19259900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,73,37,36
Community Participation Care,209,35,174
Early Childhood Supports,66,16,50
Group Centre Care,39,13,26
High Needs Personal Care,78,11,67
Other Capacity Building,194,48,146
Other Core,319,84,235
Personal Care,184,18,166
Plan Management,44,44,<5
Shared Accommodation Supports,30,8,22
Support Coordination,92,43,49
Therapy,232,52,180
Total,955,242,713
,
