Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,41.00 - 50.00
Personal Care,21.00 - 30.00
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,41.00 - 50.00
Total,71.00 - 80.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$162049
Community Participation Care,$854038
Early Childhood Supports,$28132
Group Centre Care,$51637
High Needs Personal Care,$43676
Other Capacity Building,$294072
Other Core,$313503
Personal Care,$1295553
Plan Management,$66108
Shared Accommodation Supports,$362971
Support Coordination,$143112
Therapy,$309779
Total,$3924600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,34,25,9
Community Participation Care,44,14,30
Early Childhood Supports,16,<5,12
Group Centre Care,11,<5,9
High Needs Personal Care,17,6,11
Other Capacity Building,59,22,37
Other Core,122,40,82
Personal Care,33,10,23
Plan Management,16,16,<5
Shared Accommodation Supports,13,5,8
Support Coordination,37,23,14
Therapy,104,39,65
Total,360,143,217
,
