Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,101.00 - 110.00
Personal Care,61.00 - 70.00
Plan Management,131.00 - 140.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,91.00 - 100.00
Therapy,111.00 - 120.00
Total,151.00 - 160.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$254745
Community Participation Care,$1905629
Early Childhood Supports,$109038
Group Centre Care,$276355
High Needs Personal Care,$66198
Other Capacity Building,$420553
Other Core,$1321723
Personal Care,$1217903
Plan Management,$175329
Shared Accommodation Supports,$714980
Support Coordination,$394685
Therapy,$558067
Total,$7415200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,40,17,23
Community Participation Care,66,8,58
Early Childhood Supports,17,5,12
Group Centre Care,16,<5,14
High Needs Personal Care,13,<5,9
Other Capacity Building,39,17,22
Other Core,119,44,75
Personal Care,38,8,30
Plan Management,22,22,<5
Shared Accommodation Supports,24,<5,20
Support Coordination,22,16,6
Therapy,79,19,60
Total,305,108,197
,
