Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,101.00 - 110.00
Other Core,131.00 - 140.00
Personal Care,41.00 - 50.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,<=20
Support Coordination,61.00 - 70.00
Therapy,161.00 - 170.00
Total,251.00 - 260.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$245691
Community Participation Care,$920935
Early Childhood Supports,$771137
Group Centre Care,$38621
High Needs Personal Care,$1140239
Other Capacity Building,$963022
Other Core,$973709
Personal Care,$1319345
Plan Management,$211222
Shared Accommodation Supports,$1620007
Support Coordination,$211169
Therapy,$1190199
Total,$9605300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,48,25,23
Community Participation Care,61,24,37
Early Childhood Supports,63,27,36
Group Centre Care,9,<5,6
High Needs Personal Care,11,8,<5
Other Capacity Building,114,46,68
Other Core,169,53,116
Personal Care,63,18,45
Plan Management,34,34,<5
Shared Accommodation Supports,18,8,10
Support Coordination,56,41,15
Therapy,151,57,94
Total,543,210,333
,
