Service Type,Current participants
Capital,231.00 - 240.00
Community Participation Care,351.00 - 360.00
Early Childhood Supports,101.00 - 110.00
Group Centre Care,131.00 - 140.00
High Needs Personal Care,111.00 - 120.00
Other Capacity Building,561.00 - 570.00
Other Core,691.00 - 700.00
Personal Care,271.00 - 280.00
Plan Management,511.00 - 520.00
Shared Accommodation Supports,131.00 - 140.00
Support Coordination,391.00 - 400.00
Therapy,461.00 - 470.00
Total,961.00 - 970.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,261.00 - 270.00
,
Service Type,Current spend
Capital,$1625309
Community Participation Care,$9302150
Early Childhood Supports,$520729
Group Centre Care,$2664340
High Needs Personal Care,$3839545
Other Capacity Building,$6577410
Other Core,$9985961
Personal Care,$10328350
Plan Management,$674545
Shared Accommodation Supports,$16965490
Support Coordination,$1830709
Therapy,$4190391
Total,$68504900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,187,123,64
Community Participation Care,512,164,348
Early Childhood Supports,89,32,57
Group Centre Care,80,39,41
High Needs Personal Care,120,55,65
Other Capacity Building,451,147,304
Other Core,800,233,567
Personal Care,430,127,303
Plan Management,82,81,<5
Shared Accommodation Supports,99,55,44
Support Coordination,245,186,59
Therapy,628,193,435
Total,2438,775,1663
,
