Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,171.00 - 180.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,161.00 - 170.00
Other Core,231.00 - 240.00
Personal Care,101.00 - 110.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,171.00 - 180.00
Therapy,201.00 - 210.00
Total,311.00 - 320.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$779750
Community Participation Care,$3030803
Early Childhood Supports,$217694
Group Centre Care,$301854
High Needs Personal Care,$518532
Other Capacity Building,$969591
Other Core,$3095959
Personal Care,$3347674
Plan Management,$318449
Shared Accommodation Supports,$5350676
Support Coordination,$638123
Therapy,$1176146
Total,$19745300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,77,43,34
Community Participation Care,190,29,161
Early Childhood Supports,47,12,35
Group Centre Care,31,13,18
High Needs Personal Care,37,6,31
Other Capacity Building,93,29,64
Other Core,268,59,209
Personal Care,99,16,83
Plan Management,47,47,<5
Shared Accommodation Supports,53,16,37
Support Coordination,67,38,29
Therapy,177,41,136
Total,712,206,506
,
