Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,71.00 - 80.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,131.00 - 140.00
Other Core,191.00 - 200.00
Personal Care,81.00 - 90.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,111.00 - 120.00
Therapy,191.00 - 200.00
Total,301.00 - 310.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$394123
Community Participation Care,$3442237
Early Childhood Supports,$307162
Group Centre Care,$794761
High Needs Personal Care,$574125
Other Capacity Building,$1128390
Other Core,$1474626
Personal Care,$3181820
Plan Management,$307854
Shared Accommodation Supports,$2827604
Support Coordination,$466756
Therapy,$976543
Total,$15876000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,47,25,22
Community Participation Care,165,22,143
Early Childhood Supports,44,10,34
Group Centre Care,16,7,9
High Needs Personal Care,23,7,16
Other Capacity Building,104,28,76
Other Core,227,56,171
Personal Care,120,19,101
Plan Management,38,38,<5
Shared Accommodation Supports,41,11,30
Support Coordination,55,32,23
Therapy,152,40,112
Total,661,165,496
,
