Service Type,Current participants
Capital,171.00 - 180.00
Community Participation Care,281.00 - 290.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,131.00 - 140.00
High Needs Personal Care,111.00 - 120.00
Other Capacity Building,391.00 - 400.00
Other Core,501.00 - 510.00
Personal Care,221.00 - 230.00
Plan Management,371.00 - 380.00
Shared Accommodation Supports,121.00 - 130.00
Support Coordination,321.00 - 330.00
Therapy,381.00 - 390.00
Total,691.00 - 700.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,61.00 - 70.00
,
Service Type,Current spend
Capital,$2623784
Community Participation Care,$6779716
Early Childhood Supports,$414141
Group Centre Care,$3885789
High Needs Personal Care,$2149550
Other Capacity Building,$4286966
Other Core,$7974664
Personal Care,$10179933
Plan Management,$503447
Shared Accommodation Supports,$23540142
Support Coordination,$1313822
Therapy,$3721933
Total,$67373900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,104,62,42
Community Participation Care,343,84,259
Early Childhood Supports,77,28,49
Group Centre Care,54,28,26
High Needs Personal Care,75,34,41
Other Capacity Building,281,95,186
Other Core,578,184,394
Personal Care,277,67,210
Plan Management,62,62,<5
Shared Accommodation Supports,44,23,21
Support Coordination,151,103,48
Therapy,377,135,242
Total,1542,515,1027
,
