Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,111.00 - 120.00
Other Core,141.00 - 150.00
Personal Care,51.00 - 60.00
Plan Management,111.00 - 120.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,91.00 - 100.00
Therapy,111.00 - 120.00
Total,211.00 - 220.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$79800
Community Participation Care,$2689178
Early Childhood Supports,$83898
Group Centre Care,$394480
High Needs Personal Care,$222995
Other Capacity Building,$959033
Other Core,$1395836
Personal Care,$1736241
Plan Management,$141771
Shared Accommodation Supports,$3066531
Support Coordination,$379463
Therapy,$1055181
Total,$12204400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,30,21,9
Community Participation Care,123,70,53
Early Childhood Supports,24,14,10
Group Centre Care,15,13,<5
High Needs Personal Care,27,18,9
Other Capacity Building,105,47,58
Other Core,157,76,81
Personal Care,84,35,49
Plan Management,41,41,<5
Shared Accommodation Supports,37,17,20
Support Coordination,84,71,13
Therapy,191,94,97
Total,630,335,295
,
