Service Type,Current participants
Capital,<=20
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,61.00 - 70.00
Personal Care,21.00 - 30.00
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,41.00 - 50.00
Therapy,41.00 - 50.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$65229
Community Participation Care,$916500
Early Childhood Supports,$48732
Group Centre Care,$193828
High Needs Personal Care,$82588
Other Capacity Building,$304601
Other Core,$673310
Personal Care,$484259
Plan Management,$87283
Shared Accommodation Supports,$162629
Support Coordination,$138314
Therapy,$227705
Total,$3385000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,10,7,<5
Community Participation Care,66,8,58
Early Childhood Supports,13,<5,11
Group Centre Care,14,<5,12
High Needs Personal Care,18,<5,15
Other Capacity Building,20,12,8
Other Core,80,16,64
Personal Care,36,<5,34
Plan Management,25,25,<5
Shared Accommodation Supports,15,<5,12
Support Coordination,26,15,11
Therapy,56,15,41
Total,241,78,163
,
