Service Type,Current participants
Capital,191.00 - 200.00
Community Participation Care,311.00 - 320.00
Early Childhood Supports,191.00 - 200.00
Group Centre Care,81.00 - 90.00
High Needs Personal Care,61.00 - 70.00
Other Capacity Building,261.00 - 270.00
Other Core,351.00 - 360.00
Personal Care,181.00 - 190.00
Plan Management,581.00 - 590.00
Shared Accommodation Supports,111.00 - 120.00
Support Coordination,351.00 - 360.00
Therapy,491.00 - 500.00
Total,691.00 - 700.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,171.00 - 180.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1433892
Community Participation Care,$9643008
Early Childhood Supports,$1067516
Group Centre Care,$1008585
High Needs Personal Care,$910668
Other Capacity Building,$2454677
Other Core,$2580415
Personal Care,$7875901
Plan Management,$747884
Shared Accommodation Supports,$13833303
Support Coordination,$1288012
Therapy,$2869388
Total,$45713300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,121,58,63
Community Participation Care,246,55,191
Early Childhood Supports,96,30,66
Group Centre Care,39,17,22
High Needs Personal Care,55,19,36
Other Capacity Building,180,61,119
Other Core,331,103,228
Personal Care,167,43,124
Plan Management,55,54,<5
Shared Accommodation Supports,72,33,39
Support Coordination,114,49,65
Therapy,242,73,169
Total,968,303,665
,
