Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$197939
Community Participation Care,$170609
Early Childhood Supports,$18593
Group Centre Care,$250
High Needs Personal Care,$419
Other Capacity Building,$133666
Other Core,$299140
Personal Care,$497400
Plan Management,$32733
Shared Accommodation Supports,$24741
Support Coordination,$73869
Therapy,$184349
Total,$1633700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,26,17,9
Community Participation Care,11,5,6
Early Childhood Supports,6,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,15,8,7
Other Core,45,17,28
Personal Care,16,<5,13
Plan Management,18,18,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,20,17,<5
Therapy,45,23,22
Total,160,85,75
,
