Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,<=20
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,201.00 - 210.00
Other Core,231.00 - 240.00
Personal Care,61.00 - 70.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,<=20
Support Coordination,101.00 - 110.00
Therapy,131.00 - 140.00
Total,331.00 - 340.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$320942
Community Participation Care,$2004813
Early Childhood Supports,$157910
Group Centre Care,$196333
High Needs Personal Care,$711090
Other Capacity Building,$2142518
Other Core,$2833274
Personal Care,$2640926
Plan Management,$193830
Shared Accommodation Supports,$2054821
Support Coordination,$504427
Therapy,$1046502
Total,$14807400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,39,30,9
Community Participation Care,139,57,82
Early Childhood Supports,49,19,30
Group Centre Care,17,9,8
High Needs Personal Care,37,17,20
Other Capacity Building,286,79,207
Other Core,375,98,277
Personal Care,108,34,74
Plan Management,41,41,<5
Shared Accommodation Supports,23,15,8
Support Coordination,99,71,28
Therapy,246,98,148
Total,1016,358,658
,
