Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,61.00 - 70.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,41.00 - 50.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$177790
Community Participation Care,$497992
Early Childhood Supports,$90362
Group Centre Care,$293621
High Needs Personal Care,$96477
Other Capacity Building,$681721
Other Core,$935718
Personal Care,$734443
Plan Management,$55881
Shared Accommodation Supports,$919204
Support Coordination,$63925
Therapy,$387000
Total,$4934100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,40,22,18
Community Participation Care,46,20,26
Early Childhood Supports,19,6,13
Group Centre Care,14,12,<5
High Needs Personal Care,16,14,<5
Other Capacity Building,77,33,44
Other Core,144,50,94
Personal Care,36,15,21
Plan Management,26,26,<5
Shared Accommodation Supports,6,<5,<5
Support Coordination,22,21,<5
Therapy,87,40,47
Total,370,158,212
,
