Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,81.00 - 90.00
Other Core,101.00 - 110.00
Personal Care,51.00 - 60.00
Plan Management,121.00 - 130.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,91.00 - 100.00
Therapy,111.00 - 120.00
Total,141.00 - 150.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$119253
Community Participation Care,$2338722
Early Childhood Supports,$75572
Group Centre Care,$115192
High Needs Personal Care,$69944
Other Capacity Building,$553040
Other Core,$607094
Personal Care,$1737029
Plan Management,$170172
Shared Accommodation Supports,$1192857
Support Coordination,$324706
Therapy,$802376
Total,$8106000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,41,21,20
Community Participation Care,119,19,100
Early Childhood Supports,24,7,17
Group Centre Care,13,<5,9
High Needs Personal Care,26,<5,23
Other Capacity Building,89,27,62
Other Core,166,47,119
Personal Care,91,15,76
Plan Management,42,42,<5
Shared Accommodation Supports,30,8,22
Support Coordination,63,28,35
Therapy,139,41,98
Total,514,161,353
,
