Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,71.00 - 80.00
Other Core,91.00 - 100.00
Personal Care,51.00 - 60.00
Plan Management,121.00 - 130.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,71.00 - 80.00
Therapy,91.00 - 100.00
Total,171.00 - 180.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$172639
Community Participation Care,$2063955
Early Childhood Supports,$183522
Group Centre Care,$283215
High Needs Personal Care,$126042
Other Capacity Building,$574014
Other Core,$798219
Personal Care,$1893823
Plan Management,$167646
Shared Accommodation Supports,$1820540
Support Coordination,$272300
Therapy,$606442
Total,$8962400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,42,24,18
Community Participation Care,80,14,66
Early Childhood Supports,32,14,18
Group Centre Care,17,<5,14
High Needs Personal Care,12,<5,8
Other Capacity Building,64,22,42
Other Core,137,41,96
Personal Care,78,9,69
Plan Management,32,32,<5
Shared Accommodation Supports,19,7,12
Support Coordination,32,20,12
Therapy,95,38,57
Total,389,144,245
,
