Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,151.00 - 160.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,171.00 - 180.00
Other Core,231.00 - 240.00
Personal Care,91.00 - 100.00
Plan Management,181.00 - 190.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,161.00 - 170.00
Therapy,201.00 - 210.00
Total,331.00 - 340.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,91.00 - 100.00
,
Service Type,Current spend
Capital,$592173
Community Participation Care,$4794219
Early Childhood Supports,$288058
Group Centre Care,$952417
High Needs Personal Care,$446222
Other Capacity Building,$1604024
Other Core,$1963149
Personal Care,$4700117
Plan Management,$253409
Shared Accommodation Supports,$6442984
Support Coordination,$652087
Therapy,$1641158
Total,$24330000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,57,46,11
Community Participation Care,212,103,109
Early Childhood Supports,61,29,32
Group Centre Care,33,27,6
High Needs Personal Care,45,33,12
Other Capacity Building,146,70,76
Other Core,245,119,126
Personal Care,163,75,88
Plan Management,60,60,<5
Shared Accommodation Supports,34,25,9
Support Coordination,124,104,20
Therapy,301,151,150
Total,953,466,487
,
