Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,51.00 - 60.00
Personal Care,<=20
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,41.00 - 50.00
Therapy,51.00 - 60.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$276129
Community Participation Care,$622479
Early Childhood Supports,$41541
Group Centre Care,$230000
High Needs Personal Care,$569502
Other Capacity Building,$305229
Other Core,$453006
Personal Care,$213377
Plan Management,$84238
Shared Accommodation Supports,$197402
Support Coordination,$187074
Therapy,$390957
Total,$3570900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,28,20,8
Community Participation Care,31,5,26
Early Childhood Supports,16,6,10
Group Centre Care,12,<5,8
High Needs Personal Care,9,<5,6
Other Capacity Building,27,14,13
Other Core,66,35,31
Personal Care,17,5,12
Plan Management,19,19,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,21,9,12
Therapy,67,23,44
Total,195,88,107
,
