Service Type,Current participants
Capital,131.00 - 140.00
Community Participation Care,221.00 - 230.00
Early Childhood Supports,211.00 - 220.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,341.00 - 350.00
Other Core,391.00 - 400.00
Personal Care,161.00 - 170.00
Plan Management,421.00 - 430.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,231.00 - 240.00
Therapy,491.00 - 500.00
Total,821.00 - 830.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,41.00 - 50.00
Cultural and Linguistically Diverse participants,141.00 - 150.00
,
Service Type,Current spend
Capital,$855369
Community Participation Care,$6168726
Early Childhood Supports,$1743693
Group Centre Care,$2109280
High Needs Personal Care,$548518
Other Capacity Building,$4473184
Other Core,$3745034
Personal Care,$9214507
Plan Management,$545360
Shared Accommodation Supports,$10823578
Support Coordination,$795047
Therapy,$3537063
Total,$44559400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,116,83,33
Community Participation Care,245,142,103
Early Childhood Supports,159,78,81
Group Centre Care,52,39,13
High Needs Personal Care,56,43,13
Other Capacity Building,258,149,109
Other Core,479,211,268
Personal Care,210,110,100
Plan Management,116,116,<5
Shared Accommodation Supports,68,48,20
Support Coordination,188,154,34
Therapy,443,251,192
Total,1478,775,703
,
