Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$53372
Community Participation Care,$65143
High Needs Personal Care,$82
Other Capacity Building,$21707
Other Core,$125100
Personal Care,$98019
Plan Management,$15348
Support Coordination,$20458
Therapy,$70751
Total,$470000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,10,9,<5
Community Participation Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,15,5,10
Personal Care,5,<5,<5
Plan Management,8,8,<5
Support Coordination,<5,<5,<5
Therapy,15,9,6
Total,50,30,20
,
