Service Type,Current participants
Capital,151.00 - 160.00
Community Participation Care,211.00 - 220.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,251.00 - 260.00
Other Core,341.00 - 350.00
Personal Care,171.00 - 180.00
Plan Management,291.00 - 300.00
Shared Accommodation Supports,51.00 - 60.00
Support Coordination,221.00 - 230.00
Therapy,271.00 - 280.00
Total,471.00 - 480.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1926019
Community Participation Care,$6481210
Early Childhood Supports,$214914
Group Centre Care,$599461
High Needs Personal Care,$198688
Other Capacity Building,$1934510
Other Core,$4242855
Personal Care,$7052347
Plan Management,$369416
Shared Accommodation Supports,$3646271
Support Coordination,$914106
Therapy,$2512371
Total,$30092200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,157,82,75
Community Participation Care,374,103,271
Early Childhood Supports,68,27,41
Group Centre Care,55,20,35
High Needs Personal Care,85,30,55
Other Capacity Building,255,89,166
Other Core,493,159,334
Personal Care,291,73,218
Plan Management,78,78,<5
Shared Accommodation Supports,62,19,43
Support Coordination,180,118,62
Therapy,429,155,274
Total,1609,557,1052
,
