Service Type,Current participants
Capital,<=20
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,71.00 - 80.00
Personal Care,21.00 - 30.00
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,31.00 - 40.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$24055
Community Participation Care,$682023
Early Childhood Supports,$20739
Group Centre Care,$218656
High Needs Personal Care,$136808
Other Capacity Building,$701528
Other Core,$1929143
Personal Care,$744370
Plan Management,$55625
Shared Accommodation Supports,$325628
Support Coordination,$149153
Therapy,$260477
Total,$5248200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,16,12,<5
Community Participation Care,59,17,42
Early Childhood Supports,12,<5,8
Group Centre Care,15,8,7
High Needs Personal Care,13,<5,10
Other Capacity Building,82,21,61
Other Core,129,37,92
Personal Care,37,10,27
Plan Management,23,23,<5
Shared Accommodation Supports,7,<5,<5
Support Coordination,40,33,7
Therapy,82,27,55
Total,383,143,240
,
