Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,151.00 - 160.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,171.00 - 180.00
Other Core,221.00 - 230.00
Personal Care,131.00 - 140.00
Plan Management,221.00 - 230.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,141.00 - 150.00
Therapy,191.00 - 200.00
Total,321.00 - 330.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$257469
Community Participation Care,$3066502
Early Childhood Supports,$163499
Group Centre Care,$621051
High Needs Personal Care,$189275
Other Capacity Building,$1495542
Other Core,$2236398
Personal Care,$6328950
Plan Management,$285846
Shared Accommodation Supports,$5581909
Support Coordination,$616778
Therapy,$1297913
Total,$22141100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,66,28,38
Community Participation Care,194,76,118
Early Childhood Supports,47,14,33
Group Centre Care,30,21,9
High Needs Personal Care,37,17,20
Other Capacity Building,198,62,136
Other Core,311,84,227
Personal Care,149,47,102
Plan Management,42,42,<5
Shared Accommodation Supports,33,20,13
Support Coordination,99,59,40
Therapy,298,92,206
Total,985,324,661
,
