Service Type,Current participants
Capital,231.00 - 240.00
Community Participation Care,431.00 - 440.00
Early Childhood Supports,181.00 - 190.00
Group Centre Care,111.00 - 120.00
High Needs Personal Care,141.00 - 150.00
Other Capacity Building,761.00 - 770.00
Other Core,851.00 - 860.00
Personal Care,311.00 - 320.00
Plan Management,741.00 - 750.00
Shared Accommodation Supports,131.00 - 140.00
Support Coordination,501.00 - 510.00
Therapy,671.00 - 680.00
Total,1331 - 1340
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,111.00 - 120.00
,
Service Type,Current spend
Capital,$1408601
Community Participation Care,$8988106
Early Childhood Supports,$898494
Group Centre Care,$1159113
High Needs Personal Care,$2154241
Other Capacity Building,$6855677
Other Core,$9559256
Personal Care,$11375258
Plan Management,$958951
Shared Accommodation Supports,$18777398
Support Coordination,$1839927
Therapy,$4311151
Total,$68286200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,158,77,81
Community Participation Care,305,116,189
Early Childhood Supports,119,54,65
Group Centre Care,61,36,25
High Needs Personal Care,108,53,55
Other Capacity Building,386,128,258
Other Core,660,195,465
Personal Care,225,91,134
Plan Management,60,60,<5
Shared Accommodation Supports,73,49,24
Support Coordination,169,108,61
Therapy,481,143,338
Total,1616,493,1123
,
