Service Type,Current participants
Capital,371.00 - 380.00
Community Participation Care,561.00 - 570.00
Early Childhood Supports,501.00 - 510.00
Group Centre Care,111.00 - 120.00
High Needs Personal Care,171.00 - 180.00
Other Capacity Building,731.00 - 740.00
Other Core,1031 - 1040
Personal Care,431.00 - 440.00
Plan Management,1261 - 1270
Shared Accommodation Supports,191.00 - 200.00
Support Coordination,651.00 - 660.00
Therapy,1021 - 1030
Total,1641 - 1650
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,71.00 - 80.00
Cultural and Linguistically Diverse participants,201.00 - 210.00
,
Service Type,Current spend
Capital,$2824948
Community Participation Care,$14476684
Early Childhood Supports,$3465815
Group Centre Care,$1855161
High Needs Personal Care,$3047686
Other Capacity Building,$6500454
Other Core,$6492793
Personal Care,$23447097
Plan Management,$1634492
Shared Accommodation Supports,$26766263
Support Coordination,$3102614
Therapy,$7635757
Total,$101249800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,225,138,87
Community Participation Care,645,234,411
Early Childhood Supports,325,116,209
Group Centre Care,71,40,31
High Needs Personal Care,166,85,81
Other Capacity Building,528,228,300
Other Core,968,297,671
Personal Care,537,193,344
Plan Management,135,135,<5
Shared Accommodation Supports,168,80,88
Support Coordination,383,255,128
Therapy,808,259,549
Total,2860,983,1877
,
