Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$2628
Community Participation Care,$175693
Early Childhood Supports,$30046
Group Centre Care,$29182
High Needs Personal Care,$2165
Other Capacity Building,$13266
Other Core,$108731
Personal Care,$47563
Plan Management,$24429
Shared Accommodation Supports,$37466
Support Coordination,$25820
Therapy,$92617
Total,$589600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,7,<5,5
Community Participation Care,16,<5,14
Early Childhood Supports,12,<5,9
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,6,<5,6
Other Core,23,5,18
Personal Care,8,<5,6
Plan Management,9,9,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,9,6,<5
Therapy,27,7,20
Total,87,28,59
,
