Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$6178
Community Participation Care,$315181
Early Childhood Supports,$9962
Group Centre Care,$83367
High Needs Personal Care,$7001
Other Capacity Building,$20096
Other Core,$103437
Personal Care,$137738
Plan Management,$23201
Shared Accommodation Supports,$7067
Support Coordination,$21670
Therapy,$57566
Total,$792500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,8,<5,<5
Community Participation Care,8,<5,5
Early Childhood Supports,9,5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,5,<5,<5
Other Capacity Building,6,<5,6
Other Core,16,5,11
Personal Care,9,<5,6
Plan Management,7,7,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,10,7,<5
Therapy,23,14,9
Total,59,30,29
,
