Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$13454
Community Participation Care,$276971
Early Childhood Supports,$1358
Group Centre Care,$7720
High Needs Personal Care,$146249
Other Capacity Building,$87500
Other Core,$115800
Personal Care,$154261
Plan Management,$23490
Shared Accommodation Supports,$1150690
Support Coordination,$53515
Therapy,$65579
Total,$2096600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,6,<5,<5
Community Participation Care,22,15,7
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,10,8,<5
Other Core,21,10,11
Personal Care,10,5,5
Plan Management,<5,<5,<5
Shared Accommodation Supports,8,<5,5
Support Coordination,12,11,<5
Therapy,26,14,12
Total,86,53,33
,
