Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,111.00 - 120.00
Other Core,201.00 - 210.00
Personal Care,81.00 - 90.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,141.00 - 150.00
Therapy,131.00 - 140.00
Total,251.00 - 260.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,51.00 - 60.00
,
Service Type,Current spend
Capital,$162632
Community Participation Care,$2691958
Early Childhood Supports,$115994
Group Centre Care,$191347
High Needs Personal Care,$379961
Other Capacity Building,$999825
Other Core,$2429352
Personal Care,$1947332
Plan Management,$208970
Shared Accommodation Supports,$2183525
Support Coordination,$718076
Therapy,$1031497
Total,$13060500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,47,28,19
Community Participation Care,187,63,124
Early Childhood Supports,23,12,11
Group Centre Care,23,11,12
High Needs Personal Care,35,11,24
Other Capacity Building,113,43,70
Other Core,295,100,195
Personal Care,130,45,85
Plan Management,49,49,<5
Shared Accommodation Supports,40,10,30
Support Coordination,118,96,22
Therapy,253,94,159
Total,926,364,562
,
